ID,Age,Nom,Ville
-1.5666989036012806,-0.7281065193739638,-1.5666989036012806,0.8703882797784892
-1.2185435916898848,0.16345248394109416,-1.2185435916898848,-0.8703882797784892
-0.8703882797784892,-1.6196655226890218,-0.8703882797784892,-0.5222329678670935
-0.5222329678670935,-0.5795133521547874,-0.5222329678670935,1.5666989036012806
-0.17407765595569785,1.7979773233520338,1.5666989036012806,0.5222329678670935
0.17407765595569785,-0.2823270177164348,-0.17407765595569785,-1.5666989036012806
0.5222329678670935,0.7578251528177995,0.17407765595569785,-1.2185435916898848
0.8703882797784892,-1.0252928538123165,0.5222329678670935,1.2185435916898848
1.2185435916898848,1.2036046544753285,0.8703882797784892,0.17407765595569785
1.5666989036012806,0.3120456511602705,1.2185435916898848,-0.17407765595569785
